model_name,batch_size,input_shape,total_parameters,trainable_parameters,model_size_mb,device,execution_time_ms,execution_time_std,timing_cv,peak_memory_mb,gpu_name,tflops_fp32,memory_bandwidth_gbps,sm_count,weight_memory_mb,activation_memory_mb,gpu_utilization_percent,memory_utilization_percent,memory_used_mb,memory_total_mb,flops,compute_memory_ratio,memory_read_write_ratio,num_conv_layers,num_fc_layers,num_bn_layers,avg_conv_kernel_size,max_conv_channels,total_conv_params,max_fc_size,total_fc_params,model_depth
resnet18,128,,11689512,,44.62872314453125,,96.36289596557616,0.2900611833316864,0.0030100920112684,961.3154296875,Tesla T4,8.14,320.0,40.0,44.59194946289063,916.7234802246094,,,,,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
resnet50,1,,25557032,,97.69538116455078,,5.701616048812866,1.0039840679038543,0.1760876318455022,180.33447265625,Tesla T4,8.14,320.0,40.0,97.49234008789062,82.84213256835938,,,,,8267485184.0,80.87290010827549,0.5,53,1,53,1.7169811320754718,2048,23454912,1000,2049000,150
resnet50,2,,25557032,,97.69538116455078,,7.181887865066528,0.2452589015917172,0.0341496422898125,182.24853515625,Tesla T4,8.14,320.0,40.0,97.49234008789062,84.75619506835938,,,,,8267485184.0,80.87290010827549,0.5,53,1,53,1.7169811320754718,2048,23454912,1000,2049000,150
resnet50,4,,25557032,,97.69538116455078,,13.113600254058838,0.1334173224628724,0.0101739659489318,196.20751953125,Tesla T4,8.14,320.0,40.0,97.49234008789062,98.71517944335938,,,,,8267485184.0,80.87290010827549,0.5,53,1,53,1.7169811320754718,2048,23454912,1000,2049000,150
resnet50,8,,25557032,,97.69538116455078,,25.33841609954834,0.1327188371843638,0.0052378505687848,238.63720703125,Tesla T4,8.14,320.0,40.0,97.49234008789062,141.14486694335938,,,,,8267485184.0,80.87290010827549,0.5,53,1,53,1.7169811320754718,2048,23454912,1000,2049000,150
resnet50,16,,25557032,,97.69538116455078,,44.719120025634766,0.1680957855350756,0.0037589242685222,323.85595703125,Tesla T4,8.14,320.0,40.0,97.49234008789062,226.36361694335932,,,,,8267485184.0,80.87290010827549,0.5,53,1,53,1.7169811320754718,2048,23454912,1000,2049000,150
resnet50,32,,25557032,,97.69538116455078,,86.80878448486328,0.4068776636953882,0.0046870563400371,490.29345703125,Tesla T4,8.14,320.0,40.0,97.49234008789062,392.8011169433594,,,,,8267485184.0,80.87290010827549,0.5,53,1,53,1.7169811320754718,2048,23454912,1000,2049000,150
resnet50,64,,25557032,,97.69538116455078,,173.40481567382812,1.2056977783666187,0.0069530812836684,828.16845703125,Tesla T4,8.14,320.0,40.0,97.49234008789062,730.6761169433594,,,,,8267485184.0,80.87290010827549,0.5,53,1,53,1.7169811320754718,2048,23454912,1000,2049000,150
resnet50,128,,25557032,,97.69538116455078,,364.4744110107422,6.368221191170357,0.0174723409895714,1500.91845703125,Tesla T4,8.14,320.0,40.0,97.49234008789062,1403.4261169433594,,,,,8267485184.0,80.87290010827549,0.5,53,1,53,1.7169811320754718,2048,23454912,1000,2049000,150
mobilenet_v2,1,,3504872,,13.50054931640625,,4.949887990951538,0.3029123135611702,0.0611957915115861,177.5234375,Tesla T4,8.14,320.0,40.0,13.370025634765623,164.15341186523438,,,,,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,2,,3504872,,13.50054931640625,,4.6230878829956055,0.6295773974234534,0.1361811441229465,188.29296875,Tesla T4,8.14,320.0,40.0,13.370025634765623,174.92294311523438,,,,,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,4,,3504872,,13.50054931640625,,4.802095890045166,0.399092493067356,0.083107980790549,209.10546875,Tesla T4,8.14,320.0,40.0,13.370025634765623,195.7354431152344,,,,,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,8,,3504872,,13.50054931640625,,7.506223917007446,0.3549313440493917,0.0472849395283706,251.21484375,Tesla T4,8.14,320.0,40.0,13.370025634765623,237.8448181152344,,,,,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,16,,3504872,,13.50054931640625,,14.909488201141356,0.0758516802781974,0.0050874771319986,336.43359375,Tesla T4,8.14,320.0,40.0,13.370025634765623,323.0635681152344,,,,,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,32,,3504872,,13.50054931640625,,28.998576164245605,0.1381649230708758,0.0047645416203732,504.87109375,Tesla T4,8.14,320.0,40.0,13.370025634765623,491.5010681152344,,,,,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,64,,3504872,,13.50054931640625,,57.09519958496094,0.2355951544451501,0.0041263566141045,840.74609375,Tesla T4,8.14,320.0,40.0,13.370025634765623,827.3760681152344,,,,,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,128,,3504872,,13.50054931640625,,113.22171020507812,0.7161361110568977,0.0063250776706467,1514.49609375,Tesla T4,8.14,320.0,40.0,13.370025634765623,1501.1260681152344,,,,,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
densenet121,1,,7978856,,30.756935119628903,,13.831439971923828,1.64114690843643,0.1186533659292965,208.92236328125,Tesla T4,8.14,320.0,40.0,30.436920166015625,178.48544311523438,,,,,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,2,,7978856,,30.756935119628903,,13.39689588546753,1.6864588618945229,0.1258843000786509,218.14404296875,Tesla T4,8.14,320.0,40.0,30.436920166015625,187.7071228027344,,,,,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,4,,7978856,,30.756935119628903,,14.697744369506836,1.961871707622609,0.1334811422873424,239.35498046875,Tesla T4,8.14,320.0,40.0,30.436920166015625,208.9180603027344,,,,,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,8,,7978856,,30.756935119628903,,26.639360427856445,0.4289472745503439,0.0161020109959433,280.01123046875,Tesla T4,8.14,320.0,40.0,30.436920166015625,249.5743103027344,,,,,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,16,,7978856,,30.756935119628903,,51.67943954467773,0.3148187997284357,0.0060917611045332,361.80810546875,Tesla T4,8.14,320.0,40.0,30.436920166015625,331.3711853027344,,,,,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,32,,7978856,,30.756935119628903,,93.9253921508789,0.2999586884981782,0.0031935846273938,524.498046875,Tesla T4,8.14,320.0,40.0,30.436920166015625,494.0611267089844,,,,,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,64,,7978856,,30.756935119628903,,185.33415985107425,1.0697224402881935,0.0057718579302488,848.123046875,Tesla T4,8.14,320.0,40.0,30.436920166015625,817.6861267089844,,,,,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,128,,7978856,,30.756935119628903,,375.5026092529297,4.943126467790085,0.0131640269494035,1498.373046875,Tesla T4,8.14,320.0,40.0,30.436920166015625,1467.9361267089844,,,,,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
vgg16,1,,138357544,,527.7921447753906,,9.910719871520996,0.0840326026937016,0.0084789605371346,754.88818359375,Tesla T4,8.14,320.0,40.0,527.7921447753906,227.09603881835932,,,,,30940628992.0,55.90701471254795,0.5,13,3,0,3.0,512,14714688,4096,123642856,41
vgg16,2,,138357544,,527.7921447753906,,17.222752571105957,0.2213720686009321,0.0128534662316096,776.390625,Tesla T4,8.14,320.0,40.0,527.7921447753906,248.59848022460932,,,,,30940628992.0,55.90701471254795,0.5,13,3,0,3.0,512,14714688,4096,123642856,41
vgg16,4,,138357544,,527.7921447753906,,31.97623920440674,0.2999173997638893,0.0093793831675232,827.5546875,Tesla T4,8.14,320.0,40.0,527.7921447753906,299.7625427246094,,,,,30940628992.0,55.90701471254795,0.5,13,3,0,3.0,512,14714688,4096,123642856,41
vgg16,8,,138357544,,527.7921447753906,,60.383615493774414,0.4775319145535049,0.0079083027844669,1009.94482421875,Tesla T4,8.14,320.0,40.0,527.7921447753906,482.1526794433594,,,,,30940628992.0,55.90701471254795,0.5,13,3,0,3.0,512,14714688,4096,123642856,41
vgg16,16,,138357544,,527.7921447753906,,86.99283218383789,0.9558537345988072,0.0109877298001731,2009.60107421875,Tesla T4,8.14,320.0,40.0,527.7921447753906,1481.8089294433594,,,,,30940628992.0,55.90701471254795,0.5,13,3,0,3.0,512,14714688,4096,123642856,41
vgg16,32,,138357544,,527.7921447753906,,168.40933227539062,2.139262302819043,0.0127027539026645,3292.78857421875,Tesla T4,8.14,320.0,40.0,527.7921447753906,2764.9964294433594,,,,,30940628992.0,55.90701471254795,0.5,13,3,0,3.0,512,14714688,4096,123642856,41
vgg16,64,,138357544,,527.7921447753906,,332.3956604003906,2.108053989961769,0.0063420021411114,5859.16357421875,Tesla T4,8.14,320.0,40.0,527.7921447753906,5331.371429443359,,,,,30940628992.0,55.90701471254795,0.5,13,3,0,3.0,512,14714688,4096,123642856,41
vgg16,128,,138357544,,527.7921447753906,,667.8004760742188,3.2416417434511087,0.0048542069968305,10991.91357421875,Tesla T4,8.14,320.0,40.0,527.7921447753906,10464.12142944336,,,,,30940628992.0,55.90701471254795,0.5,13,3,0,3.0,512,14714688,4096,123642856,41
efficientnet_b0,1,,5288548,,20.334861755371094,,9.964896202087402,0.5970746870210838,0.0599178029406963,757.28125,Tesla T4,8.14,320.0,40.0,20.17420959472656,737.1070404052734,,,,,830290048.0,39.24943330381042,0.5,81,1,49,1.6419753086419753,1280,3965532,1000,1281000,336
efficientnet_b0,2,,5288548,,20.334861755371094,,12.489727973937988,2.1659807798064548,0.1734209731511153,767.80859375,Tesla T4,8.14,320.0,40.0,20.17420959472656,747.6343841552734,,,,,830290048.0,39.24943330381042,0.5,81,1,49,1.6419753086419753,1280,3965532,1000,1281000,336
efficientnet_b0,4,,5288548,,20.334861755371094,,7.719776153564453,0.4100765221595864,0.0531202607367211,788.86328125,Tesla T4,8.14,320.0,40.0,20.17420959472656,768.6890716552734,,,,,830290048.0,39.24943330381042,0.5,81,1,49,1.6419753086419753,1280,3965532,1000,1281000,336
efficientnet_b0,8,,5288548,,20.334861755371094,,10.163935661315918,0.2157934516658414,0.0212312886302422,830.97265625,Tesla T4,8.14,320.0,40.0,20.17420959472656,810.7984466552734,,,,,830290048.0,39.24943330381042,0.5,81,1,49,1.6419753086419753,1280,3965532,1000,1281000,336
efficientnet_b0,16,,5288548,,20.334861755371094,,19.68166446685791,0.1456057535948869,0.0073980406399405,915.19140625,Tesla T4,8.14,320.0,40.0,20.17420959472656,895.0171966552734,,,,,830290048.0,39.24943330381042,0.5,81,1,49,1.6419753086419753,1280,3965532,1000,1281000,336
efficientnet_b0,32,,5288548,,20.334861755371094,,37.654144287109375,0.1990702401700516,0.0052868082367473,1083.62890625,Tesla T4,8.14,320.0,40.0,20.17420959472656,1063.4546966552734,,,,,830290048.0,39.24943330381042,0.5,81,1,49,1.6419753086419753,1280,3965532,1000,1281000,336
efficientnet_b0,64,,5288548,,20.334861755371094,,76.50940704345703,0.6144643892201251,0.0080312266550841,1420.50390625,Tesla T4,8.14,320.0,40.0,20.17420959472656,1400.3296966552734,,,,,830290048.0,39.24943330381042,0.5,81,1,49,1.6419753086419753,1280,3965532,1000,1281000,336
efficientnet_b0,128,,5288548,,20.334861755371094,,156.1814727783203,1.2318800335831046,0.0078874914652886,2094.25390625,Tesla T4,8.14,320.0,40.0,20.17420959472656,2074.079696655273,,,,,830290048.0,39.24943330381042,0.5,81,1,49,1.6419753086419753,1280,3965532,1000,1281000,336
shufflenet_v2_x1_0,1,,2278604,,8.75433349609375,,6.0622239112854,0.9169035885221068,0.1512487169376828,758.453125,Tesla T4,8.14,320.0,40.0,8.692184448242188,749.7609405517578,,,,,305417584.0,33.50928726536072,0.5,56,1,56,1.7142857142857142,1024,1237424,1000,1025000,204
shufflenet_v2_x1_0,2,,2278604,,8.75433349609375,,6.258656024932861,0.4575969600195431,0.0731142529839443,761.35546875,Tesla T4,8.14,320.0,40.0,8.692184448242188,752.6632843017578,,,,,305417584.0,33.50928726536072,0.5,56,1,56,1.7142857142857142,1024,1237424,1000,1025000,204
shufflenet_v2_x1_0,4,,2278604,,8.75433349609375,,6.59332799911499,1.0939959095592553,0.1659246907692406,767.06640625,Tesla T4,8.14,320.0,40.0,8.692184448242188,758.3742218017578,,,,,305417584.0,33.50928726536072,0.5,56,1,56,1.7142857142857142,1024,1237424,1000,1025000,204
shufflenet_v2_x1_0,8,,2278604,,8.75433349609375,,6.281216144561768,0.3095854741839644,0.0492875053189681,778.55078125,Tesla T4,8.14,320.0,40.0,8.692184448242188,769.8585968017578,,,,,305417584.0,33.50928726536072,0.5,56,1,56,1.7142857142857142,1024,1237424,1000,1025000,204
shufflenet_v2_x1_0,16,,2278604,,8.75433349609375,,6.372015953063965,1.1411337091389588,0.1790851933462537,801.51953125,Tesla T4,8.14,320.0,40.0,8.692184448242188,792.8273468017578,,,,,305417584.0,33.50928726536072,0.5,56,1,56,1.7142857142857142,1024,1237424,1000,1025000,204
shufflenet_v2_x1_0,32,,2278604,,8.75433349609375,,11.508848190307615,0.0907507601058943,0.0078853034289249,847.45703125,Tesla T4,8.14,320.0,40.0,8.692184448242188,838.7648468017578,,,,,305417584.0,33.50928726536072,0.5,56,1,56,1.7142857142857142,1024,1237424,1000,1025000,204
shufflenet_v2_x1_0,64,,2278604,,8.75433349609375,,22.74831962585449,0.09279159253558,0.0040790526094964,939.33203125,Tesla T4,8.14,320.0,40.0,8.692184448242188,930.6398468017578,,,,,305417584.0,33.50928726536072,0.5,56,1,56,1.7142857142857142,1024,1237424,1000,1025000,204
shufflenet_v2_x1_0,128,,2278604,,8.75433349609375,,46.5695686340332,0.4137097834669803,0.0088836936994034,1123.08203125,Tesla T4,8.14,320.0,40.0,8.692184448242188,1114.3898468017578,,,,,305417584.0,33.50928726536072,0.5,56,1,56,1.7142857142857142,1024,1237424,1000,1025000,204
squeezenet1_0,1,,1248424,,4.762359619140625,,1.9650880098342896,0.0765863061657381,0.0389734738309369,769.37158203125,Tesla T4,8.14,320.0,40.0,4.762359619140625,764.6092224121094,,,,,1638189152.0,328.0514376525924,0.5,26,0,0,1.8461538461538465,1000,1248424,0,0,67
squeezenet1_0,2,,1248424,,4.762359619140625,,2.087919950485229,0.1229517956469227,0.0588872171844814,777.1435546875,Tesla T4,8.14,320.0,40.0,4.762359619140625,772.3811950683594,,,,,1638189152.0,328.0514376525924,0.5,26,0,0,1.8461538461538465,1000,1248424,0,0,67
squeezenet1_0,4,,1248424,,4.762359619140625,,4.048943996429443,0.0535345723829886,0.0132218604201431,793.23974609375,Tesla T4,8.14,320.0,40.0,4.762359619140625,788.4773864746094,,,,,1638189152.0,328.0514376525924,0.5,26,0,0,1.8461538461538465,1000,1248424,0,0,67
squeezenet1_0,8,,1248424,,4.762359619140625,,7.990463972091675,0.0505839257419951,0.0063305367388351,825.716796875,Tesla T4,8.14,320.0,40.0,4.762359619140625,820.9544372558594,,,,,1638189152.0,328.0514376525924,0.5,26,0,0,1.8461538461538465,1000,1248424,0,0,67
squeezenet1_0,16,,1248424,,4.762359619140625,,15.08687973022461,0.0461553742329077,0.0030593055061864,913.044921875,Tesla T4,8.14,320.0,40.0,4.762359619140625,908.2825622558594,,,,,1638189152.0,328.0514376525924,0.5,26,0,0,1.8461538461538465,1000,1248424,0,0,67
squeezenet1_0,32,,1248424,,4.762359619140625,,30.271952629089355,0.1810674747775429,0.0059813609313582,1065.177734375,Tesla T4,8.14,320.0,40.0,4.762359619140625,1060.4153747558594,,,,,1638189152.0,328.0514376525924,0.5,26,0,0,1.8461538461538465,1000,1248424,0,0,67
squeezenet1_0,64,,1248424,,4.762359619140625,,60.71686553955078,0.4033172475404884,0.0066425900604359,1369.443359375,Tesla T4,8.14,320.0,40.0,4.762359619140625,1364.6809997558594,,,,,1638189152.0,328.0514376525924,0.5,26,0,0,1.8461538461538465,1000,1248424,0,0,67
squeezenet1_0,128,,1248424,,4.762359619140625,,120.99817657470705,0.4315594739370255,0.0035666609708535,1977.974609375,Tesla T4,8.14,320.0,40.0,4.762359619140625,1973.21224975586,,,,,1638189152.0,328.0514376525924,0.5,26,0,0,1.8461538461538465,1000,1248424,0,0,67
convnext_tiny,1,,28589128,,109.05886840820312,,6.426447868347168,1.4368685359183178,0.2235867410940785,882.17041015625,Tesla T4,8.14,320.0,40.0,109.05886840820312,773.1115417480469,,,,,8928299520.0,78.07425536028941,0.5,22,37,0,6.181818181818182,768,1885536,3072,26680648,202
convnext_tiny,2,,28589128,,109.05886840820312,,9.350192070007324,1.4638662983528243,0.1565600243541433,894.22900390625,Tesla T4,8.14,320.0,40.0,109.05886840820312,785.1701354980469,,,,,8928299520.0,78.07425536028941,0.5,22,37,0,6.181818181818182,768,1885536,3072,26680648,202
convnext_tiny,4,,28589128,,109.05886840820312,,16.92299175262451,0.2066314130186486,0.0122100994922716,918.34619140625,Tesla T4,8.14,320.0,40.0,109.05886840820312,809.2873229980469,,,,,8928299520.0,78.07425536028941,0.5,22,37,0,6.181818181818182,768,1885536,3072,26680648,202
convnext_tiny,8,,28589128,,109.05886840820312,,33.63560104370117,0.4358045355986278,0.0129566448067763,966.58056640625,Tesla T4,8.14,320.0,40.0,109.05886840820312,857.5216979980469,,,,,8928299520.0,78.07425536028941,0.5,22,37,0,6.181818181818182,768,1885536,3072,26680648,202
convnext_tiny,16,,28589128,,109.05886840820312,,66.6961784362793,1.091928695460501,0.0163716830715772,1063.04931640625,Tesla T4,8.14,320.0,40.0,109.05886840820312,953.9904479980468,,,,,8928299520.0,78.07425536028941,0.5,22,37,0,6.181818181818182,768,1885536,3072,26680648,202
convnext_tiny,32,,28589128,,109.05886840820312,,140.85646057128906,1.7831316626197116,0.0126592110534013,1255.98681640625,Tesla T4,8.14,320.0,40.0,109.05886840820312,1146.9279479980469,,,,,8928299520.0,78.07425536028941,0.5,22,37,0,6.181818181818182,768,1885536,3072,26680648,202
convnext_tiny,64,,28589128,,109.05886840820312,,283.7979278564453,3.671281170072676,0.0129362507957309,1641.86181640625,Tesla T4,8.14,320.0,40.0,109.05886840820312,1532.8029479980469,,,,,8928299520.0,78.07425536028941,0.5,22,37,0,6.181818181818182,768,1885536,3072,26680648,202
convnext_tiny,128,,28589128,,109.05886840820312,,526.2227783203125,3.906319717297969,0.0074233193206865,2413.61181640625,Tesla T4,8.14,320.0,40.0,109.05886840820312,2304.552947998047,,,,,8928299520.0,78.07425536028941,0.5,22,37,0,6.181818181818182,768,1885536,3072,26680648,202
vgg16,1,"(3, 224, 224)",138357544,138357544.0,527.7921447753906,cuda,6.950911998748779,1.244152212333537,0.1789912190484505,750.16845703125,RTX Baseline,12.74,360.0,28.0,527.7921447753906,222.37631225585932,89.0,72.0,4066.86328125,6144.0,30940628992.0,55.90701471254795,0.5,13,3,0,3.0,512,14714688,4096,123642856,41
vgg16,2,"(3, 224, 224)",138357544,138357544.0,527.7921447753906,cuda,11.951104164123535,0.9751579271347268,0.081595634483757,799.609375,RTX Baseline,12.74,360.0,28.0,527.7921447753906,271.8172302246094,97.0,60.0,4061.48828125,6144.0,30940628992.0,55.90701471254795,0.5,13,3,0,3.0,512,14714688,4096,123642856,41
vgg16,4,"(3, 224, 224)",138357544,138357544.0,527.7921447753906,cuda,19.24028778076172,0.5309540187553078,0.0275959499555204,873.96875,RTX Baseline,12.74,360.0,28.0,527.7921447753906,346.1766052246094,97.0,51.0,4061.67578125,6144.0,30940628992.0,55.90701471254795,0.5,13,3,0,3.0,512,14714688,4096,123642856,41
vgg16,8,"(3, 224, 224)",138357544,138357544.0,527.7921447753906,cuda,37.80801582336426,1.941172617221576,0.0513428852293974,1023.265625,RTX Baseline,12.74,360.0,28.0,527.7921447753906,495.4734802246094,99.0,48.0,4072.61328125,6144.0,30940628992.0,55.90701471254795,0.5,13,3,0,3.0,512,14714688,4096,123642856,41
vgg16,16,"(3, 224, 224)",138357544,138357544.0,527.7921447753906,cuda,71.22227096557617,3.677979042824623,0.0516408560540095,1321.859375,RTX Baseline,12.74,360.0,28.0,527.7921447753906,794.0672302246094,99.0,41.0,4065.45703125,6144.0,30940628992.0,55.90701471254795,0.5,13,3,0,3.0,512,14714688,4096,123642856,41
vgg16,32,"(3, 224, 224)",138357544,138357544.0,527.7921447753906,cuda,144.28565979003906,6.942301401782224,0.0481149783827192,1919.046875,RTX Baseline,12.74,360.0,28.0,527.7921447753906,1391.2547302246094,100.0,41.0,5237.86328125,6144.0,30940628992.0,55.90701471254795,0.5,13,3,0,3.0,512,14714688,4096,123642856,41
vgg16,64,"(3, 224, 224)",138357544,138357544.0,527.7921447753906,cuda,1351.9343872070312,655.7483010170669,0.4850444719963783,3113.421875,RTX Baseline,12.74,360.0,28.0,527.7921447753906,2585.6297302246094,100.0,3.0,6020.09375,6144.0,30940628992.0,55.90701471254795,0.5,13,3,0,3.0,512,14714688,4096,123642856,41
vgg16,1,"(3, 224, 224)",138357544,138357544.0,527.7921447753906,cuda,6.9621758460998535,0.2219818010257784,0.0318839693079925,750.16845703125,RTX Baseline,12.74,360.0,28.0,527.7921447753906,222.37631225585932,95.0,70.0,2326.3671875,6144.0,30940628992.0,55.90701471254795,0.5,13,3,0,3.0,512,14714688,4096,123642856,41
